OrderID,CustomerName,Phone,State,Product,Price,Quantity,OrderDate,PaymentStatus,Email
628,oluchi oke,08062705957,ENUGU,hp laptop,,1.0,,pending,chinedu@email.com
629,daniel okoro,08024256297,ABUJA,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
630,KINGSLEY ONU,,ENUGU,samsung phone,,1.0,,paid,esther@mail.com
631,EMEKA UZO,,KADUNA,samsung phone,,1.0,,failed,no email
632,janet olawale,,ABUJA,airpods,,1.0,,paid,unkwoknemail@gmail.com
633,amaka obinna,,LAGOS,iphone x,,1.0,,pending,blessing@mail.com
634,FAITH JOHN,,LAGOS,hp laptop,,1.0,,failed,unkwoknemail@gmail.com
635,VICTOR ADE,,ABUJA,samsung phone,,1.0,2024-11-16,failed,gbenga@
636,musa danjuma,08005741659,ENUGU,hp laptop,,3.0,,paid,chinedu@email.com
637,janet olawale,08083276350,JOS,samsung phone,,1.0,,failed,emeka@mail.com
638,oluchi oke,,LAGOS,infinix phone,,1.0,,failed, no email
639,adebayo femi,08089050798,JOS,hp laptop,,2.0,,paid,amina@email.com
640,sarah ben,,PORT HARCOURT,samsung phone,,1.0,,paid,danokoro@mail
641,joy okafor,08053897341,JOS,samsung phone,,1.0,,failed,musa@mail.com
642,adebayo femi,,JOS,iphone x,,1.0,,pending,musa@mail.com
643,daniel okoro,08043653845,JOS,hp laptop,,1.0,,pending,chika@mail.com
644,ESTHER JOHN,,JOS,iphone x,,3.0,,paid,unkwoknemail@gmail.com
645,VICTOR ADE,08002282811,ENUGU,infinix phone,,1.0,,pending,kingsley@mail.com
646,VICTOR ADE,08064394537,LAGOS,airpods,,3.0,,pending,unkwoknemail@gmail.com
647,joy okafor,08003782640,ABUJA,hp laptop,,1.0,,pending,emeka@mail.com
648,sarah ben,08070909925,KADUNA,airpods,,1.0,,pending,sarah@mail
649,Blessing Okorie,08008230924,ABUJA,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
650,FAITH JOHN,08014563716,PORT HARCOURT,iphone x,,1.0,,pending,danokoro@mail
651,ESTHER JOHN,,ENUGU,samsung phone,,2.0,2024-11-14,paid,amaka@
652,amaka obinna,08067905998,ENUGU,infinix phone,,1.0,,paid,kingsley@mail.com
653,Michael Peters,08078098487,PORT HARCOURT,infinix phone,,1.0,,pending,unkwoknemail@gmail.com
654,Chinedu Okafor,,ENUGU,hp laptop,,3.0,,paid,kingsley@mail.com
655,adebayo femi,,PORT HARCOURT,hp laptop,,1.0,2024-10-29,pending,abdul@mail
656,CHIKA ONUOHA,08043958456,PORT HARCOURT,samsung phone,,1.0,,paid,chinedu@email.com
657,amina ibrahim,08007449927,KADUNA,iphone x,,3.0,,failed,no email
658,ESTHER JOHN,08021859102,JOS,infinix phone,,3.0,,paid,blessing@mail.com
659,gbenga isaac,,LAGOS,samsung phone,,1.0,,pending,amaka@
660,CHINEDU OKAFOR,08033762193,ABUJA,samsung phone,,1.0,,failed,emeka@mail.com
661,FAITH JOHN,,ABUJA,airpods,,3.0,,pending,adefemi@mail
662,musa danjuma,,JOS,hp laptop,,1.0,,failed,unkwoknemail@gmail.com
663,sarah ben,,JOS,iphone x,,3.0,,pending,chika@mail.com
664,CHINEDU OKAFOR,08064724846,ABUJA,hp laptop,,1.0,,paid,gbenga@
665,amaka obinna,08072960651,PORT HARCOURT,iphone x,,1.0,2024-10-05,failed,janet@mail.com
666,Blessing Okorie,08057776995,JOS,hp laptop,,1.0,,pending,amaka@
667,amina ibrahim,,PORT HARCOURT,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
668,adebayo femi,,LAGOS,airpods,,1.0,,pending,danokoro@mail
669,Chinedu Okafor,,ENUGU,samsung phone,,2.0,,pending,faith@gmail.com
670,sarah ben,08013967438,JOS,iphone x,,1.0,,paid,amina@email.com
671,CHINEDU OKAFOR,08026533481,KADUNA,samsung phone,,1.0,,paid,musa@mail.com
672,CHINEDU OKAFOR,08068129861,KADUNA,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
673,amaka obinna,08045685325,KADUNA,infinix phone,,1.0,,paid,danokoro@mail
674,KINGSLEY ONU,08028500598,ABUJA,samsung phone,,1.0,2024-11-13,failed,chinedu@email.com
675,amina ibrahim,08053494100,PORT HARCOURT,infinix phone,,1.0,,paid,amina@email.com
676,ferdinand nwoke,08031596490,LAGOS,iphone x,,3.0,,paid,unkwoknemail@gmail.com
677,KINGSLEY ONU,08057524285,ABUJA,hp laptop,,1.0,,paid,emeka@mail.com
678,amina ibrahim,,LAGOS,iphone x,,1.0,,paid,unkwoknemail@gmail.com
679,musa danjuma,08048547584,LAGOS,hp laptop,,1.0,,pending,emeka@mail.com
680,ferdinand nwoke,08025215090,LAGOS,infinix phone,,1.0,,failed,emeka@mail.com
681,janet olawale,08058721655,PORT HARCOURT,infinix phone,,1.0,,failed,abdul@mail
682,Michael Peters,,LAGOS,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
683,KINGSLEY ONU,08078755385,ENUGU,hp laptop,,2.0,2024-10-05,paid, no email
684,janet olawale,08025676130,PORT HARCOURT,infinix phone,,3.0,,failed,oluchioke@mail
685,ferdinand nwoke,,PORT HARCOURT,infinix phone,,1.0,,pending,sarah@mail
686,Michael Peters,,LAGOS,iphone x,,1.0,,pending,musa@mail.com
687,EMEKA UZO,,LAGOS,iphone x,,3.0,,failed,chika@mail.com
688,CHIKA ONUOHA,08005165332,ENUGU,iphone x,,1.0,,failed,oluchioke@mail
689,Michael Peters,,KADUNA,iphone x,,2.0,,failed,faith@gmail.com
690,KINGSLEY ONU,08052471392,ABUJA,hp laptop,,1.0,,pending,oluchioke@mail
691,oluchi oke,08043181488,JOS,hp laptop,,2.0,,failed,adefemi@mail
692,TUNDE BAKARE,,ABUJA,hp laptop,,1.0,2024-10-17,pending,faith@gmail.com
693,VICTOR ADE,,PORT HARCOURT,hp laptop,,2.0,,failed,adefemi@mail
694,joy okafor,,LAGOS,infinix phone,,2.0,,pending,oluchioke@mail
695,GRACE DANIEL,08069252391,ABUJA,iphone x,,3.0,,pending,abdul@mail
696,ABDUL BELLO,08076139735,LAGOS,airpods,,3.0,,pending,musa@mail.com
697,ESTHER JOHN,08037106191,JOS,iphone x,,3.0,2024-10-08,pending,unkwoknemail@gmail.com
698,KINGSLEY ONU,,PORT HARCOURT,samsung phone,,1.0,,pending,sarah@mail
699,ifeoma igwe,,PORT HARCOURT,samsung phone,,1.0,,paid,chika@mail.com
700,GRACE DANIEL,08026465445,PORT HARCOURT,samsung phone,,2.0,,failed,gbenga@
701,KINGSLEY ONU,,LAGOS,iphone x,,1.0,,pending,chinedu@email.com
702,janet olawale,08017370292,PORT HARCOURT,airpods,,1.0,,pending,unkwoknemail@gmail.com
703,CHIKA ONUOHA,,PORT HARCOURT,iphone x,,2.0,2024-11-12,paid,unkwoknemail@gmail.com
704,amina ibrahim,,JOS,iphone x,,1.0,,pending,musa@mail.com
705,ESTHER JOHN,08056256160,KADUNA,infinix phone,,2.0,,pending,amina@email.com
706,CHIKA ONUOHA,08087598213,ABUJA,iphone x,,1.0,,paid,janet@mail.com
707,gbenga isaac,,ABUJA,infinix phone,,1.0,,pending,blessing@mail.com
708,daniel okoro,08095728090,PORT HARCOURT,iphone x,,1.0,,paid,amaka@
709,ESTHER JOHN,08091689807,KADUNA,samsung phone,,2.0,2024-10-25,paid,musa@mail.com
710,oluchi oke,08099079837,PORT HARCOURT,samsung phone,,3.0,2024-11-29,pending,amaka@
711,GRACE DANIEL,08074788295,LAGOS,airpods,,2.0,,paid,gbenga@
712,CHIKA ONUOHA,08075791845,ENUGU,samsung phone,,1.0,,failed,chika@mail.com
713,amaka obinna,08014223222,LAGOS,infinix phone,,1.0,,paid,musa@mail.com
714,ferdinand nwoke,08015323280,PORT HARCOURT,iphone x,,2.0,2024-10-01,paid,sarah@mail
715,Michael Peters,08088485685,ENUGU,samsung phone,,3.0,,pending,abdul@mail
716,TUNDE BAKARE,08051898208,ABUJA,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
717,KINGSLEY ONU,08047601383,LAGOS,samsung phone,,1.0,,paid,chika@mail.com
718,CHINEDU OKAFOR,,JOS,samsung phone,,2.0,,paid,blessing@mail.com
719,KINGSLEY ONU,,ABUJA,iphone x,,1.0,2024-11-25,pending,emeka@mail.com
720,EMEKA UZO,08026746456,JOS,infinix phone,,3.0,,pending,musa@mail.com
721,adebayo femi,,KADUNA,samsung phone,,2.0,2024-10-20,paid,oluchioke@mail
722,ESTHER JOHN,,ENUGU,iphone x,,3.0,,failed,chinedu@email.com
723,sarah ben,08027563476,KADUNA,samsung phone,,3.0,,paid,sarah@mail
724,EMEKA UZO,,KADUNA,airpods,,1.0,2024-11-19,paid,danokoro@mail
725,TUNDE BAKARE,,PORT HARCOURT,hp laptop,,2.0,,pending,kingsley@mail.com
726,TUNDE BAKARE,08041154391,ENUGU,samsung phone,,3.0,,pending,sarah@mail
727,VICTOR ADE,08028290281,LAGOS,iphone x,,1.0,,paid,abdul@mail
728,ESTHER JOHN,,LAGOS,iphone x,,1.0,,pending,unkwoknemail@gmail.com
729,FAITH JOHN,08072576404,ABUJA,samsung phone,,1.0,,pending,chika@mail.com
730,Chinedu Okafor,08006974058,ABUJA,hp laptop,,3.0,,paid,chika@mail.com
731,FAITH JOHN,08065907419,JOS,airpods,,1.0,2024-10-04,pending,musa@mail.com
732,ABDUL BELLO,08030067145,LAGOS,hp laptop,,1.0,,paid,danokoro@mail
733,joy okafor,08029805009,PORT HARCOURT,infinix phone,,1.0,,pending,gbenga@
734,amina ibrahim,08084533949,LAGOS,airpods,,3.0,,pending,esther@mail.com
735,CHIKA ONUOHA,,ABUJA,airpods,,2.0,2024-10-25,paid,unkwoknemail@gmail.com
736,ABDUL BELLO,08057157655,PORT HARCOURT,samsung phone,,1.0,2024-10-08,failed,oluchioke@mail
737,gbenga isaac,,KADUNA,airpods,,1.0,,paid, no email
738,gbenga isaac,08009100661,LAGOS,hp laptop,,2.0,,paid,blessing@mail.com
739,adebayo femi,08077934352,LAGOS,airpods,,2.0,,pending,adefemi@mail
740,musa danjuma,08058379299,LAGOS,samsung phone,,1.0,,paid,abdul@mail
741,Chinedu Okafor,08018138402,PORT HARCOURT,hp laptop,,1.0,,paid,faith@gmail.com
742,ABDUL BELLO,08081380730,LAGOS,infinix phone,,1.0,,pending,chinedu@email.com
743,Blessing Okorie,08005515128,KADUNA,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
744,adebayo femi,,KADUNA,iphone x,,3.0,,paid,amaka@
745,EMEKA UZO,,JOS,airpods,,3.0,2024-10-16,pending,amina@email.com
746,janet olawale,08002589853,ENUGU,iphone x,,1.0,,pending, no email
747,KINGSLEY ONU,,ENUGU,samsung phone,,1.0,,pending,kingsley@mail.com
748,VICTOR ADE,,ENUGU,airpods,,1.0,,pending,kingsley@mail.com
749,ifeoma igwe,,ENUGU,hp laptop,,1.0,,paid,no email
750,CHINEDU OKAFOR,08018327216,KADUNA,infinix phone,,3.0,,failed,abdul@mail
751,FAITH JOHN,08049007159,ENUGU,samsung phone,,1.0,,paid,gbenga@
752,adebayo femi,08084403553,ABUJA,iphone x,,2.0,,paid,oluchioke@mail
753,janet olawale,08045252296,ENUGU,hp laptop,,1.0,2024-11-01,pending,no email
754,ferdinand nwoke,08079830560,PORT HARCOURT,samsung phone,,1.0,,pending,chinedu@email.com
755,KINGSLEY ONU,08023647977,LAGOS,samsung phone,,2.0,,failed,unkwoknemail@gmail.com
756,CHINEDU OKAFOR,,ENUGU,infinix phone,,2.0,2024-10-21,failed,adefemi@mail
757,sarah ben,,JOS,samsung phone,,1.0,,pending,abdul@mail
758,GRACE DANIEL,08010498296,ABUJA,samsung phone,,3.0,,pending,janet@mail.com
759,TUNDE BAKARE,,KADUNA,samsung phone,,1.0,,paid,oluchioke@mail
760,ABDUL BELLO,,JOS,infinix phone,,1.0,2024-11-02,paid,chinedu@email.com
761,Chinedu Okafor,08042195952,KADUNA,airpods,,1.0,,pending,unkwoknemail@gmail.com
762,KINGSLEY ONU,08070640992,KADUNA,airpods,,3.0,,pending,sarah@mail
763,adebayo femi,08072019343,JOS,samsung phone,,1.0,,pending,musa@mail.com
764,VICTOR ADE,,JOS,samsung phone,,1.0,,paid,musa@mail.com
765,adebayo femi,08039584671,ENUGU,iphone x,,2.0,,pending,musa@mail.com
766,Michael Peters,08014127474,PORT HARCOURT,samsung phone,,3.0,,pending,abdul@mail
767,Michael Peters,08079650271,PORT HARCOURT,hp laptop,,3.0,2024-11-22,failed,janet@mail.com
768,ABDUL BELLO,,ABUJA,samsung phone,,1.0,,pending,chinedu@email.com
769,Chinedu Okafor,,ABUJA,airpods,,2.0,,paid,blessing@mail.com
770,ferdinand nwoke,08079902744,ABUJA,hp laptop,,1.0,,pending,adefemi@mail
771,GRACE DANIEL,,JOS,samsung phone,,3.0,2024-10-13,pending,unkwoknemail@gmail.com
772,CHIKA ONUOHA,08073666423,LAGOS,samsung phone,,3.0,,pending,musa@mail.com
773,ferdinand nwoke,,ENUGU,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
774,ESTHER JOHN,,JOS,hp laptop,,2.0,,paid,chinedu@email.com
775,adebayo femi,,LAGOS,infinix phone,,1.0,2024-11-20,pending,sarah@mail
776,ifeoma igwe,,PORT HARCOURT,hp laptop,,3.0,,pending,sarah@mail
777,Blessing Okorie,,KADUNA,iphone x,,3.0,2024-11-08,failed,chika@mail.com
778,amina ibrahim,08054656821,PORT HARCOURT,samsung phone,,3.0,2024-11-22,failed,gbenga@
779,EMEKA UZO,,ABUJA,hp laptop,,1.0,,pending,chinedu@email.com
780,TUNDE BAKARE,08070421960,ENUGU,airpods,,1.0,2024-10-14,pending,unkwoknemail@gmail.com
781,gbenga isaac,,ENUGU,airpods,,1.0,,paid,amina@email.com
782,amina ibrahim,,ENUGU,airpods,,1.0,,pending,unkwoknemail@gmail.com
783,musa danjuma,,LAGOS,iphone x,,1.0,,pending,musa@mail.com
784,Chinedu Okafor,08047410961,JOS,samsung phone,,1.0,,pending,gbenga@
785,CHINEDU OKAFOR,08077663505,ENUGU,infinix phone,,1.0,,pending,oluchioke@mail
786,FAITH JOHN,,KADUNA,samsung phone,,2.0,2024-11-28,pending,adefemi@mail
787,Chinedu Okafor,,JOS,hp laptop,,3.0,,pending,unkwoknemail@gmail.com
788,CHIKA ONUOHA,08065018636,LAGOS,iphone x,,2.0,,paid,abdul@mail
789,ifeoma igwe,08034129963,KADUNA,hp laptop,,1.0,,failed,unkwoknemail@gmail.com
790,oluchi oke,08084593736,PORT HARCOURT,hp laptop,,1.0,2024-11-08,paid,abdul@mail
791,CHIKA ONUOHA,08008115291,ENUGU,hp laptop,,1.0,,paid,emeka@mail.com
792,joy okafor,,KADUNA,hp laptop,,3.0,,paid,adefemi@mail
793,sarah ben,08048922492,PORT HARCOURT,iphone x,,3.0,,pending,gbenga@
794,amina ibrahim,08034556345,KADUNA,airpods,,2.0,,failed,chinedu@email.com
795,amaka obinna,08073138533,LAGOS,airpods,,1.0,,paid,oluchioke@mail
796,joy okafor,08011851480,PORT HARCOURT,iphone x,,3.0,,pending,faith@gmail.com
797,amaka obinna,,LAGOS,samsung phone,,2.0,2024-11-30,pending,musa@mail.com
798,ifeoma igwe,08044901010,LAGOS,iphone x,,2.0,,pending,abdul@mail
799,ESTHER JOHN,,ENUGU,hp laptop,,1.0,2024-11-20,paid,unkwoknemail@gmail.com
800,ifeoma igwe,08031506801,PORT HARCOURT,airpods,,1.0,,pending,adefemi@mail
801,ABDUL BELLO,08041272460,ENUGU,iphone x,,3.0,,pending,chinedu@email.com
802,ferdinand nwoke,08084761825,KADUNA,iphone x,,3.0,,pending,sarah@mail
803,EMEKA UZO,08053820427,ENUGU,samsung phone,,1.0,,pending,abdul@mail
804,gbenga isaac,,ENUGU,samsung phone,,1.0,,pending,sarah@mail
805,amaka obinna,,KADUNA,airpods,,2.0,,pending,unkwoknemail@gmail.com
806,ferdinand nwoke,08051281806,LAGOS,iphone x,,1.0,2024-11-27,pending,blessing@mail.com
807,CHIKA ONUOHA,,PORT HARCOURT,iphone x,,3.0,,pending,chinedu@email.com
808,Michael Peters,,ABUJA,airpods,,3.0,2024-11-08,pending,unkwoknemail@gmail.com
809,EMEKA UZO,,LAGOS,hp laptop,,2.0,,failed,danokoro@mail
810,musa danjuma,08062442634,PORT HARCOURT,airpods,,1.0,,paid,janet@mail.com
811,Blessing Okorie,,JOS,infinix phone,,1.0,,paid,amina@email.com
812,amaka obinna,08032211017,ABUJA,hp laptop,,1.0,2024-11-28,failed,esther@mail.com
813,janet olawale,08036960408,ABUJA,airpods,,1.0,,paid,kingsley@mail.com
814,musa danjuma,08028052976,JOS,infinix phone,,2.0,,failed, no email
815,ferdinand nwoke,,JOS,infinix phone,,1.0,2024-10-28,pending,adefemi@mail
816,TUNDE BAKARE,,ABUJA,samsung phone,,1.0,2024-10-30,pending,danokoro@mail
817,adebayo femi,,LAGOS,hp laptop,,1.0,,paid,esther@mail.com
818,gbenga isaac,,ABUJA,airpods,,1.0,2024-10-10,pending,chinedu@email.com
819,FAITH JOHN,08011807384,JOS,hp laptop,,1.0,,failed,chinedu@email.com
820,CHIKA ONUOHA,,PORT HARCOURT,infinix phone,,3.0,2024-10-01,failed, no email
821,GRACE DANIEL,08052537083,PORT HARCOURT,airpods,,3.0,2024-10-26,failed,blessing@mail.com
822,sarah ben,08018350838,KADUNA,iphone x,,1.0,,failed,blessing@mail.com
823,FAITH JOHN,,LAGOS,iphone x,,1.0,,paid,kingsley@mail.com
824,adebayo femi,08070735412,KADUNA,airpods,,2.0,2024-11-23,paid,oluchioke@mail
825,KINGSLEY ONU,08064971946,LAGOS,iphone x,,2.0,,paid,amina@email.com
826,joy okafor,,KADUNA,iphone x,,1.0,,paid,oluchioke@mail
827,GRACE DANIEL,08087335613,KADUNA,hp laptop,,1.0,,paid,chika@mail.com
828,amaka obinna,,ENUGU,iphone x,,3.0,,paid,kingsley@mail.com
829,gbenga isaac,08061301137,KADUNA,airpods,,1.0,,failed, no email
830,Blessing Okorie,08023207273,KADUNA,samsung phone,,3.0,,failed,chika@mail.com
831,Chinedu Okafor,08076599892,KADUNA,iphone x,,1.0,,pending,chinedu@email.com
832,gbenga isaac,,JOS,infinix phone,,1.0,,pending,blessing@mail.com
833,joy okafor,,JOS,infinix phone,,3.0,,pending,unkwoknemail@gmail.com
834,EMEKA UZO,08050920282,KADUNA,infinix phone,,3.0,,paid,emeka@mail.com
835,Chinedu Okafor,,ABUJA,hp laptop,,1.0,2024-11-12,paid,abdul@mail
836,janet olawale,08031229367,JOS,samsung phone,,1.0,,pending,emeka@mail.com
837,oluchi oke,08065711515,LAGOS,samsung phone,,1.0,2024-11-05,paid,abdul@mail
838,amaka obinna,08036509769,KADUNA,iphone x,,3.0,,pending,blessing@mail.com
839,VICTOR ADE,08055366116,JOS,iphone x,,1.0,,paid,esther@mail.com
840,musa danjuma,,ENUGU,iphone x,,1.0,,pending,unkwoknemail@gmail.com
841,daniel okoro,,LAGOS,infinix phone,,3.0,2024-10-31,paid,no email
842,FAITH JOHN,08069044756,ENUGU,airpods,,3.0,,pending,adefemi@mail
843,ifeoma igwe,,KADUNA,samsung phone,,1.0,,pending,danokoro@mail
844,joy okafor,08074729415,ENUGU,hp laptop,,1.0,,pending,janet@mail.com
845,oluchi oke,,PORT HARCOURT,infinix phone,,1.0,,failed,musa@mail.com
846,oluchi oke,08084707485,LAGOS,hp laptop,,2.0,,pending,no email
847,joy okafor,,PORT HARCOURT,samsung phone,,2.0,,pending,faith@gmail.com
848,ifeoma igwe,08093580970,ENUGU,samsung phone,,1.0,,paid,sarah@mail
849,GRACE DANIEL,08022851192,PORT HARCOURT,samsung phone,,2.0,,failed,chinedu@email.com
850,gbenga isaac,,ENUGU,hp laptop,,2.0,,pending,sarah@mail
851,ifeoma igwe,08069531520,JOS,iphone x,,1.0,,paid,unkwoknemail@gmail.com
852,ifeoma igwe,08070599651,KADUNA,airpods,,1.0,2024-11-18,pending,emeka@mail.com
853,VICTOR ADE,08025143891,LAGOS,samsung phone,,2.0,,paid, no email
854,VICTOR ADE,08008457814,LAGOS,iphone x,,2.0,,failed,esther@mail.com
855,ABDUL BELLO,,ENUGU,samsung phone,,2.0,,paid,oluchioke@mail
856,oluchi oke,,JOS,airpods,,1.0,,paid,musa@mail.com
857,Blessing Okorie,08009891718,JOS,iphone x,,1.0,2024-11-04,failed,oluchioke@mail
858,janet olawale,,LAGOS,hp laptop,,1.0,2024-11-13,pending, no email
859,musa danjuma,08051543900,KADUNA,hp laptop,,2.0,,pending,unkwoknemail@gmail.com
860,Chinedu Okafor,08060457743,ENUGU,iphone x,,1.0,,paid,kingsley@mail.com
861,sarah ben,08082501282,LAGOS,hp laptop,,2.0,2024-10-18,failed,unkwoknemail@gmail.com
862,oluchi oke,08005475367,KADUNA,iphone x,,2.0,,failed,danokoro@mail
863,KINGSLEY ONU,08048228353,LAGOS,airpods,,1.0,2024-10-11,failed,adefemi@mail
864,Michael Peters,,LAGOS,infinix phone,,1.0,,paid,kingsley@mail.com
865,adebayo femi,,LAGOS,airpods,,1.0,,failed,unkwoknemail@gmail.com
866,ESTHER JOHN,08043314447,KADUNA,airpods,,1.0,2024-11-24,paid,esther@mail.com
867,oluchi oke,08099316880,KADUNA,airpods,,2.0,,paid,chika@mail.com
868,adebayo femi,,JOS,hp laptop,,1.0,,pending,chinedu@email.com
869,Chinedu Okafor,08044958885,KADUNA,airpods,,1.0,,failed,oluchioke@mail
870,Michael Peters,08093940846,ENUGU,samsung phone,,1.0,2024-11-19,paid,chinedu@email.com
871,amaka obinna,08014773182,ABUJA,iphone x,,1.0,,paid,unkwoknemail@gmail.com
872,ifeoma igwe,08086625915,LAGOS,hp laptop,,2.0,,pending,musa@mail.com
873,GRACE DANIEL,,LAGOS,iphone x,,1.0,,pending,no email
874,VICTOR ADE,08094999378,KADUNA,infinix phone,,2.0,,paid,kingsley@mail.com
875,amina ibrahim,08060821908,ENUGU,iphone x,,1.0,,pending,kingsley@mail.com
876,joy okafor,,ABUJA,hp laptop,,1.0,,paid,gbenga@
877,CHIKA ONUOHA,,KADUNA,infinix phone,,1.0,,failed,emeka@mail.com
878,CHIKA ONUOHA,08068824146,LAGOS,hp laptop,,1.0,,failed,janet@mail.com
879,ABDUL BELLO,,ABUJA,hp laptop,,1.0,,paid,gbenga@
880,FAITH JOHN,08007500734,ABUJA,samsung phone,,1.0,,paid,esther@mail.com
881,CHIKA ONUOHA,,KADUNA,iphone x,,1.0,,paid,chika@mail.com
882,GRACE DANIEL,08088630228,ABUJA,samsung phone,,1.0,,failed,chinedu@email.com
883,CHIKA ONUOHA,08079658932,KADUNA,iphone x,,1.0,,failed, no email
884,sarah ben,08019421945,KADUNA,hp laptop,,1.0,,failed,gbenga@
885,KINGSLEY ONU,08038109928,ABUJA,iphone x,,3.0,,failed,no email
886,ifeoma igwe,08036186381,ABUJA,samsung phone,,1.0,,failed,chika@mail.com
887,ferdinand nwoke,,ABUJA,airpods,,1.0,,paid,unkwoknemail@gmail.com
888,Chinedu Okafor,08090046431,KADUNA,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
889,daniel okoro,,KADUNA,hp laptop,,1.0,,paid,gbenga@
890,EMEKA UZO,,KADUNA,iphone x,,1.0,,pending,janet@mail.com
891,amina ibrahim,08083846506,ENUGU,iphone x,,3.0,,failed,gbenga@
892,janet olawale,08002779293,PORT HARCOURT,iphone x,,1.0,2024-11-04,pending,janet@mail.com
893,daniel okoro,,ABUJA,infinix phone,,3.0,2024-11-01,failed,amina@email.com
894,janet olawale,,JOS,samsung phone,,1.0,,paid,amaka@
895,janet olawale,08067854234,PORT HARCOURT,infinix phone,,1.0,,failed,amina@email.com
896,musa danjuma,08044934214,ABUJA,samsung phone,,2.0,,pending,oluchioke@mail
897,musa danjuma,08084102612,PORT HARCOURT,hp laptop,,1.0,,failed,adefemi@mail
898,amaka obinna,08083110673,ABUJA,airpods,,1.0,2024-11-10,pending,unkwoknemail@gmail.com
899,EMEKA UZO,,LAGOS,iphone x,,1.0,,pending,no email
900,TUNDE BAKARE,08048310504,PORT HARCOURT,hp laptop,,1.0,,failed,sarah@mail
901,amaka obinna,08016608243,JOS,airpods,,3.0,,failed,unkwoknemail@gmail.com
902,CHIKA ONUOHA,,ENUGU,infinix phone,,3.0,,pending,oluchioke@mail
903,CHINEDU OKAFOR,08040948821,ABUJA,airpods,,3.0,,failed,abdul@mail
904,daniel okoro,,KADUNA,airpods,,1.0,,paid,esther@mail.com
905,oluchi oke,08025823649,ABUJA,samsung phone,,1.0,,failed,unkwoknemail@gmail.com
906,CHIKA ONUOHA,08091408700,ENUGU,airpods,,3.0,,pending,no email
907,daniel okoro,,LAGOS,iphone x,,1.0,,failed,unkwoknemail@gmail.com
908,janet olawale,08045997626,JOS,hp laptop,,3.0,,pending,adefemi@mail
909,musa danjuma,08066859793,JOS,infinix phone,,1.0,,pending,amina@email.com
910,gbenga isaac,,LAGOS,hp laptop,,2.0,,paid,emeka@mail.com
911,ESTHER JOHN,,LAGOS,samsung phone,,1.0,2024-10-13,paid,chinedu@email.com
912,GRACE DANIEL,,JOS,iphone x,,3.0,,pending,danokoro@mail
913,ferdinand nwoke,08055055406,LAGOS,infinix phone,,1.0,,pending,unkwoknemail@gmail.com
914,amina ibrahim,08077416676,ENUGU,infinix phone,,3.0,,paid,chika@mail.com
915,VICTOR ADE,08087209820,ABUJA,hp laptop,,1.0,,failed,esther@mail.com
916,amina ibrahim,08046130437,ABUJA,hp laptop,,3.0,,pending,adefemi@mail
917,Blessing Okorie,,PORT HARCOURT,samsung phone,,1.0,2024-10-18,paid,chinedu@email.com
918,GRACE DANIEL,,LAGOS,iphone x,,3.0,,pending,emeka@mail.com
919,TUNDE BAKARE,08092283970,KADUNA,iphone x,,1.0,,paid,janet@mail.com
920,EMEKA UZO,08067257310,LAGOS,samsung phone,,1.0,,failed,janet@mail.com
921,CHIKA ONUOHA,08022263214,KADUNA,iphone x,,1.0,,pending,chinedu@email.com
922,FAITH JOHN,08083680267,LAGOS,hp laptop,,1.0,,paid,amina@email.com
923,ESTHER JOHN,,KADUNA,infinix phone,,1.0,,pending,amaka@
924,CHIKA ONUOHA,08035408156,JOS,hp laptop,,1.0,2024-10-17,pending,unkwoknemail@gmail.com
925,sarah ben,08037807477,KADUNA,iphone x,,1.0,,failed,unkwoknemail@gmail.com
926,ABDUL BELLO,08037672236,JOS,iphone x,,1.0,,pending,unkwoknemail@gmail.com
927,musa danjuma,08042355710,ENUGU,airpods,,1.0,2024-10-18,pending,chika@mail.com
928,KINGSLEY ONU,08057297761,JOS,hp laptop,,1.0,,failed,chinedu@email.com
929,gbenga isaac,08065241622,KADUNA,samsung phone,,1.0,,pending,unkwoknemail@gmail.com
930,ABDUL BELLO,08048645002,ENUGU,iphone x,,1.0,,paid,kingsley@mail.com
931,daniel okoro,,ENUGU,samsung phone,,1.0,,pending,no email
932,oluchi oke,,ABUJA,infinix phone,,2.0,2024-10-06,pending,abdul@mail
933,EMEKA UZO,,KADUNA,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
934,VICTOR ADE,,ABUJA,iphone x,,3.0,,failed,sarah@mail
935,Blessing Okorie,08082338172,LAGOS,infinix phone,,1.0,,pending,gbenga@
936,KINGSLEY ONU,08013115962,LAGOS,hp laptop,,1.0,,pending,sarah@mail
937,ESTHER JOHN,08054598591,ENUGU,hp laptop,,3.0,,paid,esther@mail.com
938,KINGSLEY ONU,,ABUJA,iphone x,,2.0,,failed,emeka@mail.com
939,joy okafor,08024270314,PORT HARCOURT,samsung phone,,1.0,2024-10-24,paid,unkwoknemail@gmail.com
